,sheet_name,Player_Name,Opponent,Game#,Result,metric,val
3238,2023-12-04,"#5 Foster, Marcus",,,,DEFL/POSS,26.0625
3239,2023-12-09,"#5 Foster, Marcus",,,,DEFL/POSS,26.0625
3240,2023-12-14,"#5 Foster, Marcus",,,,DEFL/POSS,26.0625
3241,2023-12-19,"#5 Foster, Marcus",,,,DEFL/POSS,26.0625
3242,2023-12-30,"#5 Foster, Marcus",,,,DEFL/POSS,26.0625
3243,2024-01-03,"#5 Foster, Marcus",,,,DEFL/POSS,26.0625
3244,2024-01-06,"#5 Foster, Marcus",,,,DEFL/POSS,26.0625
3245,2024-01-10,"#5 Foster, Marcus",,,,DEFL/POSS,26.0625
3246,2024-01-13,"#5 Foster, Marcus",,,,DEFL/POSS,26.0625
3247,2023-11-06,"#11 Whitt, Carter",NGU,1.0,W,DEFL/POSS,11.2
3248,2023-11-10,"#11 Whitt, Carter",Belmont,2.0,W,DEFL/POSS,14.0
3249,2023-11-16,"#11 Whitt, Carter",(N)Liberty,3.0,L,DEFL/POSS,13.2
3250,2023-11-17,"#11 Whitt, Carter",(N)Coastal,4.0,W,DEFL/POSS,12.785714285714286
3251,2023-11-19,"#11 Whitt, Carter",(N)Wyoming,5.0,L,DEFL/POSS,13.470588235294118
3252,2023-11-25,"#11 Whitt, Carter",@UAB,6.0,L,DEFL/POSS,13.15
3253,2023-11-28,"#11 Whitt, Carter",SC State,7.0,W,DEFL/POSS,14.857142857142858
3254,2023-12-02,"#11 Whitt, Carter",@Princeton,8.0,L,DEFL/POSS,14.826086956521738
3255,2023-12-04,"#11 Whitt, Carter",@Arkansas,9.0,L,DEFL/POSS,14.814814814814815
3256,2023-12-09,"#11 Whitt, Carter",Bob Jones,10.0,W,DEFL/POSS,13.696969696969697
3257,2023-12-14,"#11 Whitt, Carter",@Tulane,11.0,L,DEFL/POSS,13.837837837837839
3258,2023-12-19,"#11 Whitt, Carter",Presbyterian,12.0,W,DEFL/POSS,13.30952380952381
3259,2023-12-30,"#11 Whitt, Carter",Anderson,13.0,L,DEFL/POSS,14.0
3260,2024-01-03,"#11 Whitt, Carter",@UNCG,14.0,L,DEFL/POSS,14.375
3261,2024-01-06,"#11 Whitt, Carter",@Chattanooga,15.0,L,DEFL/POSS,13.62962962962963
3262,2024-01-10,"#11 Whitt, Carter",Citadel,16.0,W,DEFL/POSS,14.035087719298245
3263,2024-01-13,"#11 Whitt, Carter",ETSU,17.0,W,DEFL/POSS,13.0
3264,2023-11-06,"#12 Molnar, Davis",NGU,1.0,W,DEFL/POSS,7.0
3265,2023-11-10,"#12 Molnar, Davis",Belmont,2.0,W,DEFL/POSS,6.5
3266,2023-11-16,"#12 Molnar, Davis",(N)Liberty,3.0,L,DEFL/POSS,7.7272727272727275
3267,2023-11-17,"#12 Molnar, Davis",(N)Coastal,4.0,W,DEFL/POSS,7.375
3268,2023-11-19,"#12 Molnar, Davis",(N)Wyoming,5.0,L,DEFL/POSS,6.95
3269,2023-11-25,"#12 Molnar, Davis",@UAB,6.0,L,DEFL/POSS,7.15
3270,2023-11-28,"#12 Molnar, Davis",SC State,7.0,W,DEFL/POSS,6.909090909090909
3271,2023-12-02,"#12 Molnar, Davis",@Princeton,8.0,L,DEFL/POSS,7.130434782608695
3272,2023-12-04,"#12 Molnar, Davis",@Arkansas,9.0,L,DEFL/POSS,8.625
3273,2023-12-09,"#12 Molnar, Davis",,,,DEFL/POSS,8.625
3274,2023-12-14,"#12 Molnar, Davis",@Tulane,11.0,L,DEFL/POSS,10.44
3275,2023-12-19,"#12 Molnar, Davis",Presbyterian,12.0,W,DEFL/POSS,11.0
3276,2023-12-30,"#12 Molnar, Davis",Anderson,13.0,L,DEFL/POSS,11.758620689655173
3277,2024-01-03,"#12 Molnar, Davis",@UNCG,14.0,L,DEFL/POSS,12.633333333333333
3278,2024-01-06,"#12 Molnar, Davis",@Chattanooga,15.0,L,DEFL/POSS,13.6
3279,2024-01-10,"#12 Molnar, Davis",Citadel,16.0,W,DEFL/POSS,13.8
3280,2024-01-13,"#12 Molnar, Davis",,,,DEFL/POSS,13.8
3281,2023-11-06,"#13 Hien, Garrett",NGU,1.0,W,DEFL/POSS,36.0
3282,2023-11-10,"#13 Hien, Garrett",Belmont,2.0,W,DEFL/POSS,27.0
3283,2023-11-16,"#13 Hien, Garrett",(N)Liberty,3.0,L,DEFL/POSS,22.8
3284,2023-11-17,"#13 Hien, Garrett",(N)Coastal,4.0,W,DEFL/POSS,17.1
3285,2023-11-19,"#13 Hien, Garrett",(N)Wyoming,5.0,L,DEFL/POSS,12.375
3286,2023-11-25,"#13 Hien, Garrett",@UAB,6.0,L,DEFL/POSS,13.0
3287,2023-11-28,"#13 Hien, Garrett",SC State,7.0,W,DEFL/POSS,15.722222222222221
3288,2023-12-02,"#13 Hien, Garrett",@Princeton,8.0,L,DEFL/POSS,15.952380952380953
3289,2023-12-04,"#13 Hien, Garrett",@Arkansas,9.0,L,DEFL/POSS,17.772727272727273
3290,2023-12-09,"#13 Hien, Garrett",Bob Jones,10.0,W,DEFL/POSS,16.807692307692307
3291,2023-12-14,"#13 Hien, Garrett",@Tulane,11.0,L,DEFL/POSS,16.689655172413794
3292,2023-12-19,"#13 Hien, Garrett",Presbyterian,12.0,W,DEFL/POSS,15.794117647058824
3293,2023-12-30,"#13 Hien, Garrett",Anderson,13.0,L,DEFL/POSS,17.323529411764707
3294,2024-01-03,"#13 Hien, Garrett",@UNCG,14.0,L,DEFL/POSS,16.526315789473685
3295,2024-01-06,"#13 Hien, Garrett",@Chattanooga,15.0,L,DEFL/POSS,16.82051282051282
3296,2024-01-10,"#13 Hien, Garrett",Citadel,16.0,W,DEFL/POSS,16.0
3297,2024-01-13,"#13 Hien, Garrett",ETSU,17.0,W,DEFL/POSS,16.58139534883721
3298,2023-11-06,"#15 Hughey, Tyrese",NGU,1.0,W,DEFL/POSS,14.5
3299,2023-11-10,"#15 Hughey, Tyrese",Belmont,2.0,W,DEFL/POSS,19.25
3300,2023-11-16,"#15 Hughey, Tyrese",,,,DEFL/POSS,19.25
3301,2023-11-17,"#15 Hughey, Tyrese",,,,DEFL/POSS,19.25
3302,2023-11-19,"#15 Hughey, Tyrese",(N)Wyoming,5.0,L,DEFL/POSS,14.833333333333334
3303,2023-11-25,"#15 Hughey, Tyrese",@UAB,6.0,L,DEFL/POSS,19.285714285714285
3304,2023-11-28,"#15 Hughey, Tyrese",SC State,7.0,W,DEFL/POSS,20.5
3305,2023-12-02,"#15 Hughey, Tyrese",@Princeton,8.0,L,DEFL/POSS,20.444444444444443
3306,2023-12-04,"#15 Hughey, Tyrese",@Arkansas,9.0,L,DEFL/POSS,23.0
3307,2023-12-09,"#15 Hughey, Tyrese",Bob Jones,10.0,W,DEFL/POSS,28.555555555555557
3308,2023-12-14,"#15 Hughey, Tyrese",@Tulane,11.0,L,DEFL/POSS,28.9
3309,2023-12-19,"#15 Hughey, Tyrese",Presbyterian,12.0,W,DEFL/POSS,23.846153846153847
3310,2023-12-30,"#15 Hughey, Tyrese",Anderson,13.0,L,DEFL/POSS,21.1875
3311,2024-01-03,"#15 Hughey, Tyrese",@UNCG,14.0,L,DEFL/POSS,17.454545454545453
3312,2024-01-06,"#15 Hughey, Tyrese",@Chattanooga,15.0,L,DEFL/POSS,16.192307692307693
3313,2024-01-10,"#15 Hughey, Tyrese",Citadel,16.0,W,DEFL/POSS,17.074074074074073
3314,2024-01-13,"#15 Hughey, Tyrese",ETSU,17.0,W,DEFL/POSS,16.258064516129032
3315,2023-11-06,"#21 Bowser, Cooper",NGU,1.0,W,DEFL/POSS,24.0
3316,2023-11-10,"#21 Bowser, Cooper",Belmont,2.0,W,DEFL/POSS,15.6
3317,2023-11-16,"#21 Bowser, Cooper",(N)Liberty,3.0,L,DEFL/POSS,19.333333333333332
3318,2023-11-17,"#21 Bowser, Cooper",(N)Coastal,4.0,W,DEFL/POSS,26.166666666666668
3319,2023-11-19,"#21 Bowser, Cooper",(N)Wyoming,5.0,L,DEFL/POSS,24.375
3320,2023-11-25,"#21 Bowser, Cooper",@UAB,6.0,L,DEFL/POSS,22.1
3321,2023-11-28,"#21 Bowser, Cooper",SC State,7.0,W,DEFL/POSS,23.2
3322,2023-12-02,"#21 Bowser, Cooper",@Princeton,8.0,L,DEFL/POSS,23.6
3323,2023-12-04,"#21 Bowser, Cooper",@Arkansas,9.0,L,DEFL/POSS,23.0
3324,2023-12-09,"#21 Bowser, Cooper",Bob Jones,10.0,W,DEFL/POSS,15.263157894736842
3325,2023-12-14,"#21 Bowser, Cooper",@Tulane,11.0,L,DEFL/POSS,15.35
3326,2023-12-19,"#21 Bowser, Cooper",Presbyterian,12.0,W,DEFL/POSS,13.956521739130435
3327,2023-12-30,"#21 Bowser, Cooper",Anderson,13.0,L,DEFL/POSS,13.48
3328,2024-01-03,"#21 Bowser, Cooper",@UNCG,14.0,L,DEFL/POSS,13.892857142857142
3329,2024-01-06,"#21 Bowser, Cooper",@Chattanooga,15.0,L,DEFL/POSS,13.419354838709678
3330,2024-01-10,"#21 Bowser, Cooper",Citadel,16.0,W,DEFL/POSS,13.516129032258064
3331,2024-01-13,"#21 Bowser, Cooper",ETSU,17.0,W,DEFL/POSS,13.1875
3332,2023-11-06,"#24 Williams, Alex",NGU,1.0,W,DEFL/POSS,13.0
3333,2023-11-10,"#24 Williams, Alex",,,,DEFL/POSS,13.0
3334,2023-11-16,"#24 Williams, Alex",,,,DEFL/POSS,13.0
3335,2023-11-17,"#24 Williams, Alex",,,,DEFL/POSS,13.0
3336,2023-11-19,"#24 Williams, Alex",,,,DEFL/POSS,13.0
3337,2023-11-25,"#24 Williams, Alex",@UAB,6.0,L,DEFL/POSS,14.75
3338,2023-11-28,"#24 Williams, Alex",SC State,7.0,W,DEFL/POSS,15.571428571428571
3339,2023-12-02,"#24 Williams, Alex",@Princeton,8.0,L,DEFL/POSS,23.857142857142858
3340,2023-12-04,"#24 Williams, Alex",@Arkansas,9.0,L,DEFL/POSS,28.25
3341,2023-12-09,"#24 Williams, Alex",Bob Jones,10.0,W,DEFL/POSS,24.727272727272727
3342,2023-12-14,"#24 Williams, Alex",@Tulane,11.0,L,DEFL/POSS,24.133333333333333
3343,2023-12-19,"#24 Williams, Alex",Presbyterian,12.0,W,DEFL/POSS,23.764705882352942
3344,2023-12-30,"#24 Williams, Alex",Anderson,13.0,L,DEFL/POSS,23.75
3345,2024-01-03,"#24 Williams, Alex",,,,DEFL/POSS,23.75
3346,2024-01-06,"#24 Williams, Alex",@Chattanooga,15.0,L,DEFL/POSS,23.347826086956523
3347,2024-01-10,"#24 Williams, Alex",Citadel,16.0,W,DEFL/POSS,23.6
3348,2024-01-13,"#24 Williams, Alex",ETSU,17.0,W,DEFL/POSS,23.88888888888889
3349,2023-11-06,Team,NGU,1.0,W,DEFL/POSS,12.696969696969697
3350,2023-11-10,Team,Belmont,2.0,W,DEFL/POSS,14.714285714285714
3351,2023-11-16,Team,(N)Liberty,3.0,L,DEFL/POSS,17.057971014492754
3352,2023-11-17,Team,(N)Coastal,4.0,W,DEFL/POSS,17.191011235955056
3353,2023-11-19,Team,(N)Wyoming,5.0,L,DEFL/POSS,16.486725663716815
3354,2023-11-25,Team,@UAB,6.0,L,DEFL/POSS,16.85496183206107
3355,2023-11-28,Team,SC State,7.0,W,DEFL/POSS,16.90909090909091
3356,2023-12-02,Team,@Princeton,8.0,L,DEFL/POSS,17.1453488372093
3357,2023-12-04,Team,@Arkansas,9.0,L,DEFL/POSS,18.202185792349727
3358,2023-12-09,Team,Bob Jones,10.0,W,DEFL/POSS,17.462264150943398
3359,2023-12-14,Team,@Tulane,11.0,L,DEFL/POSS,18.186147186147185
3360,2023-12-19,Team,Presbyterian,12.0,W,DEFL/POSS,17.536679536679536
3361,2023-12-30,Team,Anderson,13.0,L,DEFL/POSS,17.744604316546763
3362,2024-01-03,Team,@UNCG,14.0,L,DEFL/POSS,17.2327868852459
3363,2024-01-06,Team,@Chattanooga,15.0,L,DEFL/POSS,17.048484848484847
3364,2024-01-10,Team,Citadel,16.0,W,DEFL/POSS,17.097142857142856
3365,2024-01-13,Team,ETSU,17.0,W,DEFL/POSS,16.810666666666666
3366,2023-11-06,"#0 Smith, Pjay",NGU,1.0,W,EGBS/POSS,7.142857142857143
3367,2023-11-10,"#0 Smith, Pjay",Belmont,2.0,W,EGBS/POSS,6.85
3368,2023-11-16,"#0 Smith, Pjay",(N)Liberty,3.0,L,EGBS/POSS,7.2075471698113205
3369,2023-11-17,"#0 Smith, Pjay",(N)Coastal,4.0,W,EGBS/POSS,7.4375
3370,2023-11-19,"#0 Smith, Pjay",(N)Wyoming,5.0,L,EGBS/POSS,7.777777777777778
3371,2023-11-25,"#0 Smith, Pjay",@UAB,6.0,L,EGBS/POSS,7.2444444444444445
3372,2023-11-28,"#0 Smith, Pjay",SC State,7.0,W,EGBS/POSS,7.447619047619048
3373,2023-12-02,"#0 Smith, Pjay",@Princeton,8.0,L,EGBS/POSS,7.344262295081967
3374,2023-12-04,"#0 Smith, Pjay",@Arkansas,9.0,L,EGBS/POSS,7.744
3375,2023-12-09,"#0 Smith, Pjay",Bob Jones,10.0,W,EGBS/POSS,7.635036496350365
3376,2023-12-14,"#0 Smith, Pjay",@Tulane,11.0,L,EGBS/POSS,7.3090909090909095
3377,2023-12-19,"#0 Smith, Pjay",Presbyterian,12.0,W,EGBS/POSS,7.141304347826087
3378,2023-12-30,"#0 Smith, Pjay",Anderson,13.0,L,EGBS/POSS,7.2462311557788945
3379,2024-01-03,"#0 Smith, Pjay",@UNCG,14.0,L,EGBS/POSS,7.157407407407407
3380,2024-01-06,"#0 Smith, Pjay",@Chattanooga,15.0,L,EGBS/POSS,7.243243243243243
3381,2024-01-10,"#0 Smith, Pjay",Citadel,16.0,W,EGBS/POSS,7.364806866952789
3382,2024-01-13,"#0 Smith, Pjay",ETSU,17.0,W,EGBS/POSS,7.156626506024097
3383,2023-11-06,"#1 Pegues, JP",,,,EGBS/POSS,
3384,2023-11-10,"#1 Pegues, JP",Belmont,2.0,W,EGBS/POSS,6.625
3385,2023-11-16,"#1 Pegues, JP",(N)Liberty,3.0,L,EGBS/POSS,7.333333333333333
3386,2023-11-17,"#1 Pegues, JP",(N)Coastal,4.0,W,EGBS/POSS,6.784313725490196
3387,2023-11-19,"#1 Pegues, JP",(N)Wyoming,5.0,L,EGBS/POSS,7.1692307692307695
3388,2023-11-25,"#1 Pegues, JP",@UAB,6.0,L,EGBS/POSS,7.283950617283951
3389,2023-11-28,"#1 Pegues, JP",SC State,7.0,W,EGBS/POSS,7.705263157894737
3390,2023-12-02,"#1 Pegues, JP",@Princeton,8.0,L,EGBS/POSS,7.456140350877193
3391,2023-12-04,"#1 Pegues, JP",@Arkansas,9.0,L,EGBS/POSS,7.841269841269841
3392,2023-12-09,"#1 Pegues, JP",Bob Jones,10.0,W,EGBS/POSS,7.814285714285714
3393,2023-12-14,"#1 Pegues, JP",@Tulane,11.0,L,EGBS/POSS,7.853658536585366
3394,2023-12-19,"#1 Pegues, JP",Presbyterian,12.0,W,EGBS/POSS,7.7444444444444445
3395,2023-12-30,"#1 Pegues, JP",,,,EGBS/POSS,7.7444444444444445
3396,2024-01-03,"#1 Pegues, JP",,,,EGBS/POSS,7.7444444444444445
3397,2024-01-06,"#1 Pegues, JP",@Chattanooga,15.0,L,EGBS/POSS,8.021052631578947
3398,2024-01-10,"#1 Pegues, JP",Citadel,16.0,W,EGBS/POSS,8.118811881188119
3399,2024-01-13,"#1 Pegues, JP",ETSU,17.0,W,EGBS/POSS,7.855203619909502
3400,2023-11-06,"#4 VanderWal, Ben",NGU,1.0,W,EGBS/POSS,5.7272727272727275
3401,2023-11-10,"#4 VanderWal, Ben",Belmont,2.0,W,EGBS/POSS,5.421052631578948
3402,2023-11-16,"#4 VanderWal, Ben",(N)Liberty,3.0,L,EGBS/POSS,5.586206896551724
3403,2023-11-17,"#4 VanderWal, Ben",,,,EGBS/POSS,5.586206896551724
3404,2023-11-19,"#4 VanderWal, Ben",(N)Wyoming,5.0,L,EGBS/POSS,5.380281690140845
3405,2023-11-25,"#4 VanderWal, Ben",,,,EGBS/POSS,5.380281690140845
3406,2023-11-28,"#4 VanderWal, Ben",,,,EGBS/POSS,5.380281690140845
3407,2023-12-02,"#4 VanderWal, Ben",@Princeton,8.0,L,EGBS/POSS,5.209302325581396
3408,2023-12-04,"#4 VanderWal, Ben",@Arkansas,9.0,L,EGBS/POSS,5.136842105263158
3409,2023-12-09,"#4 VanderWal, Ben",Bob Jones,10.0,W,EGBS/POSS,5.461538461538462
3410,2023-12-14,"#4 VanderWal, Ben",@Tulane,11.0,L,EGBS/POSS,5.464285714285714
3411,2023-12-19,"#4 VanderWal, Ben",Presbyterian,12.0,W,EGBS/POSS,5.404958677685951
3412,2023-12-30,"#4 VanderWal, Ben",Anderson,13.0,L,EGBS/POSS,5.537313432835821
3413,2024-01-03,"#4 VanderWal, Ben",@UNCG,14.0,L,EGBS/POSS,5.589041095890411
3414,2024-01-06,"#4 VanderWal, Ben",@Chattanooga,15.0,L,EGBS/POSS,5.770700636942675
3415,2024-01-10,"#4 VanderWal, Ben",Citadel,16.0,W,EGBS/POSS,5.928994082840236
3416,2024-01-13,"#4 VanderWal, Ben",ETSU,17.0,W,EGBS/POSS,5.761658031088083
3417,2023-11-06,"#5 Foster, Marcus",NGU,1.0,W,EGBS/POSS,8.461538461538462
3418,2023-11-10,"#5 Foster, Marcus",Belmont,2.0,W,EGBS/POSS,7.928571428571429
3419,2023-11-16,"#5 Foster, Marcus",(N)Liberty,3.0,L,EGBS/POSS,7.191489361702128
3420,2023-11-17,"#5 Foster, Marcus",(N)Coastal,4.0,W,EGBS/POSS,7.090909090909091
3421,2023-11-19,"#5 Foster, Marcus",(N)Wyoming,5.0,L,EGBS/POSS,7.783783783783784
3422,2023-11-25,"#5 Foster, Marcus",@UAB,6.0,L,EGBS/POSS,7.688888888888889
3423,2023-11-28,"#5 Foster, Marcus",SC State,7.0,W,EGBS/POSS,8.164948453608247
3424,2023-12-02,"#5 Foster, Marcus",@Princeton,8.0,L,EGBS/POSS,8.257425742574258
3425,2023-12-04,"#5 Foster, Marcus",,,,EGBS/POSS,8.257425742574258
3426,2023-12-09,"#5 Foster, Marcus",,,,EGBS/POSS,8.257425742574258
3427,2023-12-14,"#5 Foster, Marcus",,,,EGBS/POSS,8.257425742574258
3428,2023-12-19,"#5 Foster, Marcus",,,,EGBS/POSS,8.257425742574258
3429,2023-12-30,"#5 Foster, Marcus",,,,EGBS/POSS,8.257425742574258
3430,2024-01-03,"#5 Foster, Marcus",,,,EGBS/POSS,8.257425742574258
3431,2024-01-06,"#5 Foster, Marcus",,,,EGBS/POSS,8.257425742574258
3432,2024-01-10,"#5 Foster, Marcus",,,,EGBS/POSS,8.257425742574258
3433,2024-01-13,"#5 Foster, Marcus",,,,EGBS/POSS,8.257425742574258
3434,2023-11-06,"#11 Whitt, Carter",NGU,1.0,W,EGBS/POSS,5.333333333333333
3435,2023-11-10,"#11 Whitt, Carter",Belmont,2.0,W,EGBS/POSS,7.2592592592592595
3436,2023-11-16,"#11 Whitt, Carter",(N)Liberty,3.0,L,EGBS/POSS,7.135135135135135
3437,2023-11-17,"#11 Whitt, Carter",(N)Coastal,4.0,W,EGBS/POSS,6.62962962962963
3438,2023-11-19,"#11 Whitt, Carter",(N)Wyoming,5.0,L,EGBS/POSS,7.508196721311475
3439,2023-11-25,"#11 Whitt, Carter",@UAB,6.0,L,EGBS/POSS,7.408450704225352
3440,2023-11-28,"#11 Whitt, Carter",SC State,7.0,W,EGBS/POSS,7.8
3441,2023-12-02,"#11 Whitt, Carter",@Princeton,8.0,L,EGBS/POSS,7.930232558139535
3442,2023-12-04,"#11 Whitt, Carter",@Arkansas,9.0,L,EGBS/POSS,8.24742268041237
3443,2023-12-09,"#11 Whitt, Carter",Bob Jones,10.0,W,EGBS/POSS,8.60952380952381
3444,2023-12-14,"#11 Whitt, Carter",@Tulane,11.0,L,EGBS/POSS,8.192
3445,2023-12-19,"#11 Whitt, Carter",Presbyterian,12.0,W,EGBS/POSS,7.985714285714286
3446,2023-12-30,"#11 Whitt, Carter",Anderson,13.0,L,EGBS/POSS,8.02547770700637
3447,2024-01-03,"#11 Whitt, Carter",@UNCG,14.0,L,EGBS/POSS,7.931034482758621
3448,2024-01-06,"#11 Whitt, Carter",@Chattanooga,15.0,L,EGBS/POSS,8.087912087912088
3449,2024-01-10,"#11 Whitt, Carter",Citadel,16.0,W,EGBS/POSS,8.421052631578947
3450,2024-01-13,"#11 Whitt, Carter",ETSU,17.0,W,EGBS/POSS,8.17142857142857
3451,2023-11-06,"#12 Molnar, Davis",NGU,1.0,W,EGBS/POSS,4.0
3452,2023-11-10,"#12 Molnar, Davis",Belmont,2.0,W,EGBS/POSS,5.0
3453,2023-11-16,"#12 Molnar, Davis",(N)Liberty,3.0,L,EGBS/POSS,5.3125
3454,2023-11-17,"#12 Molnar, Davis",(N)Coastal,4.0,W,EGBS/POSS,4.916666666666667
3455,2023-11-19,"#12 Molnar, Davis",(N)Wyoming,5.0,L,EGBS/POSS,5.346153846153846
3456,2023-11-25,"#12 Molnar, Davis",@UAB,6.0,L,EGBS/POSS,5.5
3457,2023-11-28,"#12 Molnar, Davis",SC State,7.0,W,EGBS/POSS,5.846153846153846
3458,2023-12-02,"#12 Molnar, Davis",@Princeton,8.0,L,EGBS/POSS,5.655172413793103
3459,2023-12-04,"#12 Molnar, Davis",@Arkansas,9.0,L,EGBS/POSS,5.830985915492958
3460,2023-12-09,"#12 Molnar, Davis",,,,EGBS/POSS,5.830985915492958
3461,2023-12-14,"#12 Molnar, Davis",@Tulane,11.0,L,EGBS/POSS,5.865168539325842
3462,2023-12-19,"#12 Molnar, Davis",Presbyterian,12.0,W,EGBS/POSS,5.4495412844036695
3463,2023-12-30,"#12 Molnar, Davis",Anderson,13.0,L,EGBS/POSS,5.544715447154472
3464,2024-01-03,"#12 Molnar, Davis",@UNCG,14.0,L,EGBS/POSS,5.338028169014085
3465,2024-01-06,"#12 Molnar, Davis",@Chattanooga,15.0,L,EGBS/POSS,5.476510067114094
3466,2024-01-10,"#12 Molnar, Davis",Citadel,16.0,W,EGBS/POSS,5.557046979865772
3467,2024-01-13,"#12 Molnar, Davis",,,,EGBS/POSS,5.557046979865772
3468,2023-11-06,"#13 Hien, Garrett",NGU,1.0,W,EGBS/POSS,4.5
3469,2023-11-10,"#13 Hien, Garrett",Belmont,2.0,W,EGBS/POSS,4.2631578947368425
3470,2023-11-16,"#13 Hien, Garrett",(N)Liberty,3.0,L,EGBS/POSS,4.75
3471,2023-11-17,"#13 Hien, Garrett",(N)Coastal,4.0,W,EGBS/POSS,4.56
3472,2023-11-19,"#13 Hien, Garrett",(N)Wyoming,5.0,L,EGBS/POSS,4.551724137931035
3473,2023-11-25,"#13 Hien, Garrett",@UAB,6.0,L,EGBS/POSS,4.804347826086956
3474,2023-11-28,"#13 Hien, Garrett",SC State,7.0,W,EGBS/POSS,5.053571428571429
3475,2023-12-02,"#13 Hien, Garrett",@Princeton,8.0,L,EGBS/POSS,4.652777777777778
3476,2023-12-04,"#13 Hien, Garrett",@Arkansas,9.0,L,EGBS/POSS,4.827160493827161
3477,2023-12-09,"#13 Hien, Garrett",Bob Jones,10.0,W,EGBS/POSS,4.965909090909091
3478,2023-12-14,"#13 Hien, Garrett",@Tulane,11.0,L,EGBS/POSS,5.094736842105263
3479,2023-12-19,"#13 Hien, Garrett",Presbyterian,12.0,W,EGBS/POSS,4.904109589041096
3480,2023-12-30,"#13 Hien, Garrett",Anderson,13.0,L,EGBS/POSS,4.991525423728813
3481,2024-01-03,"#13 Hien, Garrett",@UNCG,14.0,L,EGBS/POSS,5.08502024291498
3482,2024-01-06,"#13 Hien, Garrett",@Chattanooga,15.0,L,EGBS/POSS,5.165354330708661
3483,2024-01-10,"#13 Hien, Garrett",Citadel,16.0,W,EGBS/POSS,5.172932330827067
3484,2024-01-13,"#13 Hien, Garrett",ETSU,17.0,W,EGBS/POSS,5.074733096085409
3485,2023-11-06,"#15 Hughey, Tyrese",NGU,1.0,W,EGBS/POSS,8.285714285714286
3486,2023-11-10,"#15 Hughey, Tyrese",Belmont,2.0,W,EGBS/POSS,7.0
3487,2023-11-16,"#15 Hughey, Tyrese",,,,EGBS/POSS,7.0
3488,2023-11-17,"#15 Hughey, Tyrese",,,,EGBS/POSS,7.0
3489,2023-11-19,"#15 Hughey, Tyrese",(N)Wyoming,5.0,L,EGBS/POSS,6.846153846153846
3490,2023-11-25,"#15 Hughey, Tyrese",@UAB,6.0,L,EGBS/POSS,7.297297297297297
3491,2023-11-28,"#15 Hughey, Tyrese",SC State,7.0,W,EGBS/POSS,7.454545454545454
3492,2023-12-02,"#15 Hughey, Tyrese",@Princeton,8.0,L,EGBS/POSS,7.510204081632653
3493,2023-12-04,"#15 Hughey, Tyrese",@Arkansas,9.0,L,EGBS/POSS,8.117647058823529
3494,2023-12-09,"#15 Hughey, Tyrese",Bob Jones,10.0,W,EGBS/POSS,7.787878787878788
3495,2023-12-14,"#15 Hughey, Tyrese",@Tulane,11.0,L,EGBS/POSS,7.225
3496,2023-12-19,"#15 Hughey, Tyrese",Presbyterian,12.0,W,EGBS/POSS,6.813186813186813
3497,2023-12-30,"#15 Hughey, Tyrese",Anderson,13.0,L,EGBS/POSS,6.848484848484849
3498,2024-01-03,"#15 Hughey, Tyrese",@UNCG,14.0,L,EGBS/POSS,6.620689655172414
3499,2024-01-06,"#15 Hughey, Tyrese",@Chattanooga,15.0,L,EGBS/POSS,6.5271317829457365
3500,2024-01-10,"#15 Hughey, Tyrese",Citadel,16.0,W,EGBS/POSS,6.585714285714285
3501,2024-01-13,"#15 Hughey, Tyrese",ETSU,17.0,W,EGBS/POSS,6.339622641509434
3502,2023-11-06,"#21 Bowser, Cooper",NGU,1.0,W,EGBS/POSS,5.052631578947368
3503,2023-11-10,"#21 Bowser, Cooper",Belmont,2.0,W,EGBS/POSS,5.379310344827586
3504,2023-11-16,"#21 Bowser, Cooper",(N)Liberty,3.0,L,EGBS/POSS,5.155555555555556
3505,2023-11-17,"#21 Bowser, Cooper",(N)Coastal,4.0,W,EGBS/POSS,5.709090909090909
3506,2023-11-19,"#21 Bowser, Cooper",(N)Wyoming,5.0,L,EGBS/POSS,5.909090909090909
3507,2023-11-25,"#21 Bowser, Cooper",@UAB,6.0,L,EGBS/POSS,5.740259740259741
3508,2023-11-28,"#21 Bowser, Cooper",SC State,7.0,W,EGBS/POSS,6.025974025974026
3509,2023-12-02,"#21 Bowser, Cooper",@Princeton,8.0,L,EGBS/POSS,6.12987012987013
3510,2023-12-04,"#21 Bowser, Cooper",@Arkansas,9.0,L,EGBS/POSS,6.405063291139241
3511,2023-12-09,"#21 Bowser, Cooper",Bob Jones,10.0,W,EGBS/POSS,6.373626373626373
3512,2023-12-14,"#21 Bowser, Cooper",@Tulane,11.0,L,EGBS/POSS,6.329896907216495
3513,2023-12-19,"#21 Bowser, Cooper",Presbyterian,12.0,W,EGBS/POSS,6.356435643564357
3514,2023-12-30,"#21 Bowser, Cooper",Anderson,13.0,L,EGBS/POSS,6.3584905660377355
3515,2024-01-03,"#21 Bowser, Cooper",@UNCG,14.0,L,EGBS/POSS,6.32520325203252
3516,2024-01-06,"#21 Bowser, Cooper",@Chattanooga,15.0,L,EGBS/POSS,6.709677419354839
3517,2024-01-10,"#21 Bowser, Cooper",Citadel,16.0,W,EGBS/POSS,6.704
3518,2024-01-13,"#21 Bowser, Cooper",ETSU,17.0,W,EGBS/POSS,6.752
